,Date,Open,High,Low,Close,Volume
,"Apr 30, 2020",61.00,63.37,59.47,60.30,"951,284"
,"May 1, 2020",58.30,60.09,57.65,59.62,"559,391"
,"May 4, 2020",57.12,60.80,56.52,60.35,"658,220"
,"May 5, 2020",61.58,61.72,57.87,59.47,"989,395"
,"May 6, 2020",60.10,65.20,59.61,64.01,"1,313,783"
,"May 7, 2020",64.75,65.44,62.94,64.97,"778,585"
,"May 8, 2020",66.30,66.35,64.00,65.67,"737,440"
,"May 11, 2020",64.12,68.58,64.12,68.23,"1,198,683"
,"May 12, 2020",69.16,70.68,65.75,65.83,"984,409"
,"May 13, 2020",64.94,66.84,61.54,63.71,"1,495,165"
,"May 14, 2020",61.00,68.18,60.54,65.47,"2,504,290"
,"May 15, 2020",65.98,68.58,65.38,66.35,"1,272,272"
,"May 18, 2020",69.87,69.88,63.73,63.79,"1,159,543"
,"May 19, 2020",63.36,65.57,61.00,63.70,"999,450"
,"May 20, 2020",65.55,65.61,63.48,65.38,"662,814"
,"May 21, 2020",64.96,67.60,64.75,66.84,"735,619"
,"May 22, 2020",66.45,67.15,65.55,66.49,"364,819"
,"May 26, 2020",68.55,68.55,65.07,65.31,"632,316"
,"May 27, 2020",66.50,69.42,64.83,68.75,"1,064,436"
,"May 28, 2020",69.68,69.68,67.25,67.69,"621,504"
,"May 29, 2020",67.00,68.39,66.44,67.02,"609,372"
,"Jun 1, 2020",68.16,69.55,66.85,67.64,"745,270"
,"Jun 2, 2020",68.58,69.13,67.26,67.70,"587,456"
,"Jun 3, 2020",68.43,71.12,68.43,69.68,"600,935"
,"Jun 4, 2020",69.20,70.29,68.12,68.46,"581,860"
,"Jun 5, 2020",71.15,74.45,70.76,72.90,"1,025,423"
,"Jun 8, 2020",74.37,74.54,70.82,72.57,"471,667"
,"Jun 9, 2020",70.93,74.01,69.60,71.50,"549,887"
,"Jun 10, 2020",71.35,72.27,69.34,71.03,"529,046"
,"Jun 11, 2020",73.30,73.65,69.23,70.08,"1,005,028"
,"Jun 12, 2020",72.94,73.02,68.12,70.96,"660,756"
,"Jun 15, 2020",68.84,73.66,68.84,73.00,"621,619"
,"Jun 16, 2020",75.00,76.50,72.37,73.20,"657,693"
,"Jun 17, 2020",72.82,73.34,71.08,71.44,"586,864"
,"Jun 18, 2020",74.16,74.16,71.29,72.29,"438,489"
,"Jun 19, 2020",73.22,74.03,70.26,70.53,"717,088"
,"Jun 22, 2020",70.04,71.86,69.29,71.60,"321,423"
,"Jun 23, 2020",71.86,73.47,71.39,72.91,"360,439"
,"Jun 24, 2020",71.27,72.50,69.11,71.36,"464,638"
,"Jun 25, 2020",69.79,71.67,69.04,69.85,"514,956"
,"Jun 26, 2020",70.00,70.52,67.33,69.84,"813,823"
,"Jun 29, 2020",70.55,74.09,69.46,73.56,"701,817"
,"Jun 30, 2020",73.00,74.37,72.17,74.09,"402,068"
,"Jul 1, 2020",73.92,75.54,72.59,74.90,"423,501"
,"Jul 2, 2020",75.92,76.11,73.36,73.63,"433,648"
,"Jul 6, 2020",74.82,75.88,73.54,75.79,"434,089"
,"Jul 7, 2020",74.69,76.12,74.26,74.53,"367,513"
,"Jul 8, 2020",74.30,75.72,73.62,74.27,"324,981"
,"Jul 9, 2020",75.76,75.94,72.62,74.37,"418,252"
,"Jul 10, 2020",73.64,74.35,72.94,73.71,"314,213"
,"Jul 13, 2020",74.44,75.88,71.85,71.99,"382,795"
,"Jul 14, 2020",71.90,73.17,70.69,73.00,"316,768"
,"Jul 15, 2020",74.63,77.87,74.19,77.65,"588,898"
,"Jul 16, 2020",76.51,77.51,75.49,76.76,"242,158"
,"Jul 17, 2020",76.92,77.68,75.69,77.44,"310,460"
,"Jul 20, 2020",77.15,77.67,75.70,77.37,"230,929"
,"Jul 21, 2020",78.22,78.29,75.86,76.08,"373,926"
,"Jul 22, 2020",75.72,78.87,75.72,77.85,"526,311"
,"Jul 23, 2020",77.57,79.14,76.44,77.51,"314,409"
,"Jul 24, 2020",77.36,79.89,76.38,79.29,"462,881"
,"Jul 27, 2020",79.66,82.33,79.15,82.21,"661,494"
,"Jul 28, 2020",82.17,82.87,79.78,79.95,"547,607"
,"Jul 29, 2020",81.06,83.81,81.04,83.57,"588,811"
,"Jul 30, 2020",82.31,83.53,81.70,82.56,"366,557"
,"Jul 31, 2020",80.85,82.29,80.29,82.11,"414,740"
,"Aug 3, 2020",82.55,83.22,80.66,82.09,"422,103"
,"Aug 4, 2020",81.92,85.51,81.92,84.98,"502,529"
,"Aug 5, 2020",86.06,86.48,82.36,83.02,"934,959"
,"Aug 6, 2020",85.76,87.87,81.19,82.51,"1,255,125"
,"Aug 7, 2020",84.68,85.72,81.57,82.04,"726,684"
,"Aug 10, 2020",82.45,82.96,77.95,79.04,"935,489"
,"Aug 11, 2020",79.84,81.62,77.57,79.33,"841,415"
,"Aug 12, 2020",79.95,80.65,78.18,78.70,"688,222"
,"Aug 13, 2020",78.78,80.20,78.66,79.47,"371,915"
,"Aug 14, 2020",79.38,80.98,78.75,80.63,"574,108"
,"Aug 17, 2020",80.68,81.80,79.07,80.99,"473,696"
,"Aug 18, 2020",80.90,81.83,79.81,81.31,"407,065"
,"Aug 19, 2020",81.03,82.49,80.57,80.70,"371,958"
,"Aug 20, 2020",80.10,81.94,80.01,80.74,"393,566"
,"Aug 21, 2020",81.03,84.00,80.67,83.15,"510,605"
,"Aug 24, 2020",83.61,83.86,81.75,83.36,"385,527"
,"Aug 25, 2020",84.10,85.00,82.26,83.77,"436,796"
,"Aug 26, 2020",84.11,85.15,83.16,83.91,"427,066"
,"Aug 27, 2020",84.17,85.88,84.17,84.51,"490,039"
,"Aug 28, 2020",84.73,85.35,83.93,84.80,"341,207"
,"Aug 31, 2020",84.61,84.61,82.35,82.39,"519,608"
,"Sep 1, 2020",82.25,85.76,81.53,85.48,"602,340"
,"Sep 2, 2020",85.99,87.57,84.80,86.35,"554,708"
,"Sep 3, 2020",85.68,86.77,83.09,83.69,"505,972"
,"Sep 4, 2020",84.81,85.36,81.30,83.32,"358,434"
,"Sep 8, 2020",81.70,84.09,81.03,81.16,"506,148"
,"Sep 9, 2020",81.75,84.24,81.48,84.03,"387,462"
,"Sep 10, 2020",84.54,88.27,84.54,85.06,"648,433"
,"Sep 11, 2020",85.61,85.61,80.50,82.47,"745,966"
,"Sep 14, 2020",83.62,85.42,83.08,84.99,"382,330"
,"Sep 15, 2020",84.92,86.10,84.32,84.47,"447,385"
,"Sep 16, 2020",84.54,84.54,81.49,81.57,"668,148"
,"Sep 17, 2020",80.31,82.56,80.31,82.41,"510,699"
,"Sep 18, 2020",82.29,84.04,79.63,80.61,"803,001"
,"Sep 21, 2020",79.12,82.50,77.69,82.29,"601,762"
,"Sep 22, 2020",82.16,83.54,80.73,83.22,"643,714"
,"Sep 23, 2020",83.17,83.84,80.79,80.86,"361,210"
,"Sep 24, 2020",80.72,82.81,79.85,80.34,"379,192"
,"Sep 25, 2020",80.46,80.77,79.00,80.24,"437,254"
,"Sep 28, 2020",81.53,82.07,79.58,80.78,"491,063"
,"Sep 29, 2020",80.26,80.27,78.29,78.50,"627,336"
,"Sep 30, 2020",78.88,80.14,78.58,79.31,"517,036"
,"Oct 1, 2020",79.87,81.21,79.44,80.74,"520,290"
,"Oct 2, 2020",78.62,84.54,78.62,83.52,"924,342"
,"Oct 5, 2020",83.78,85.14,83.21,84.46,"490,620"
,"Oct 6, 2020",84.56,85.47,80.95,81.43,"491,167"
,"Oct 7, 2020",82.62,83.84,81.72,82.37,"401,983"
,"Oct 8, 2020",83.22,83.22,81.57,83.15,"291,726"
,"Oct 9, 2020",83.87,84.53,83.01,84.29,"296,210"
,"Oct 12, 2020",84.51,85.07,83.22,84.88,"417,588"
,"Oct 13, 2020",84.67,86.16,84.14,84.64,"314,063"
,"Oct 14, 2020",85.07,85.89,84.20,84.71,"320,839"
,"Oct 15, 2020",83.71,85.90,83.62,85.85,"349,240"
,"Oct 16, 2020",86.10,88.15,85.59,87.41,"493,786"
,"Oct 19, 2020",87.64,88.41,85.65,85.78,"384,644"
,"Oct 20, 2020",86.62,88.14,85.96,86.55,"418,910"
,"Oct 21, 2020",86.51,86.69,84.50,86.08,"275,932"
,"Oct 22, 2020",86.24,88.70,85.92,87.85,"333,768"
,"Oct 23, 2020",88.31,88.65,86.13,87.71,"365,416"
,"Oct 26, 2020",87.40,88.28,85.00,86.04,"403,892"
,"Oct 27, 2020",85.77,86.76,83.13,84.73,"357,065"
,"Oct 28, 2020",83.22,83.65,81.76,81.84,"335,095"
,"Oct 29, 2020",82.00,82.66,80.42,81.38,"351,686"
,"Oct 30, 2020",81.01,82.08,78.88,80.06,"461,267"
,"Nov 2, 2020",80.95,81.40,79.27,80.68,"307,797"
,"Nov 3, 2020",81.30,83.09,80.45,82.18,"362,747"
,"Nov 4, 2020",82.10,84.75,81.43,82.56,"278,708"
,"Nov 5, 2020",82.80,84.30,80.08,80.64,"441,486"
,"Nov 6, 2020",80.42,84.85,80.00,84.33,"611,999"
,"Nov 9, 2020",87.44,91.52,81.63,81.67,"777,228"
,"Nov 10, 2020",81.97,84.28,78.66,83.87,"765,451"
,"Nov 11, 2020",84.00,85.11,81.75,84.96,"412,061"
,"Nov 12, 2020",84.66,85.12,81.81,82.68,"356,224"
,"Nov 13, 2020",82.31,85.53,82.31,83.71,"611,453"
,"Nov 16, 2020",84.35,87.64,84.33,87.58,"533,984"
,"Nov 17, 2020",87.86,88.10,85.52,87.06,"391,843"
,"Nov 18, 2020",87.46,89.31,85.89,86.58,"705,831"
,"Nov 19, 2020",92.15,94.51,88.05,90.73,"1,659,369"
,"Nov 20, 2020",90.45,91.91,87.77,91.24,"632,984"
,"Nov 23, 2020",92.26,93.45,90.55,90.65,"428,000"
,"Nov 24, 2020",91.77,93.83,91.11,92.31,"310,558"
,"Nov 25, 2020",92.05,92.05,89.55,91.14,"323,991"
,"Nov 27, 2020",91.12,91.80,90.29,91.72,"110,606"
,"Nov 30, 2020",91.04,92.51,89.20,91.99,"358,448"
,"Dec 1, 2020",93.33,94.97,91.70,93.88,"393,508"
,"Dec 2, 2020",93.43,94.26,92.40,93.00,"226,897"
,"Dec 3, 2020",92.37,93.36,92.29,92.73,"319,885"
,"Dec 4, 2020",92.47,92.86,91.03,92.69,"269,774"
,"Dec 7, 2020",92.32,92.69,89.38,90.04,"293,120"
,"Dec 8, 2020",89.35,90.20,87.92,89.46,"354,096"
,"Dec 9, 2020",90.03,91.88,89.42,90.27,"255,184"
,"Dec 10, 2020",89.78,89.94,88.51,89.87,"262,841"
,"Dec 11, 2020",88.99,89.99,87.81,89.39,"265,432"
,"Dec 14, 2020",90.87,91.38,89.31,89.83,"264,344"
,"Dec 15, 2020",89.95,91.18,88.63,90.23,"303,178"
,"Dec 16, 2020",90.73,91.15,88.73,89.06,"388,291"
,"Dec 17, 2020",89.46,90.65,87.71,90.64,"409,965"
,"Dec 18, 2020",90.95,92.59,90.76,91.85,"655,164"
,"Dec 21, 2020",89.87,91.25,88.90,90.48,"338,703"
,"Dec 22, 2020",89.98,93.58,89.31,93.56,"467,755"
,"Dec 23, 2020",93.85,94.30,92.70,93.69,"284,421"
,"Dec 24, 2020",94.27,95.62,93.00,95.18,"265,730"
,"Dec 28, 2020",96.15,97.15,93.76,93.95,"559,422"
,"Dec 29, 2020",94.76,94.76,91.19,91.86,"356,265"
,"Dec 30, 2020",92.41,93.37,91.58,91.79,"368,522"
,"Dec 31, 2020",92.17,93.82,90.61,92.80,"378,699"
,"Jan 4, 2021",92.83,93.60,89.94,91.20,"315,455"
,"Jan 5, 2021",91.28,93.34,91.19,93.05,"261,010"
,"Jan 6, 2021",93.84,96.79,92.44,96.61,"417,281"
,"Jan 7, 2021",97.32,97.32,95.49,96.92,"260,581"
,"Jan 8, 2021",96.93,97.68,96.31,97.39,"230,277"
,"Jan 11, 2021",96.76,98.15,96.76,97.07,"218,789"
,"Jan 12, 2021",97.37,98.35,96.46,97.87,"211,580"
,"Jan 13, 2021",97.51,97.84,95.30,95.68,"228,925"
,"Jan 14, 2021",95.82,98.10,95.58,97.14,"225,054"
,"Jan 15, 2021",96.38,99.73,96.01,99.55,"259,088"
,"Jan 19, 2021",100.00,104.00,100.00,101.01,"397,680"
,"Jan 20, 2021",101.01,103.53,101.01,103.32,"270,940"
,"Jan 21, 2021",102.84,103.64,100.20,100.25,"419,267"
,"Jan 22, 2021",98.86,101.88,98.35,101.71,"408,915"
,"Jan 25, 2021",100.01,104.39,100.01,101.06,"320,719"
,"Jan 26, 2021",101.83,101.83,98.33,100.39,"294,929"
,"Jan 27, 2021",98.13,101.32,93.35,93.64,"567,336"
,"Jan 28, 2021",93.67,95.98,91.46,94.28,"609,542"
,"Jan 29, 2021",97.21,98.50,94.00,94.14,"388,333"
,"Feb 1, 2021",94.84,95.74,93.17,93.91,"346,806"
,"Feb 2, 2021",93.17,96.14,92.43,92.82,"386,603"
,"Feb 3, 2021",93.59,95.64,93.16,95.29,"426,476"
,"Feb 4, 2021",96.30,99.32,95.77,98.76,"317,990"
,"Feb 5, 2021",99.62,102.24,99.39,101.56,"291,524"
,"Feb 8, 2021",102.01,102.18,98.30,100.25,"333,267"
,"Feb 9, 2021",100.25,102.38,99.31,100.35,"558,967"
,"Feb 10, 2021",100.41,101.20,97.86,100.44,"341,770"
,"Feb 11, 2021",100.47,101.27,98.84,100.99,"256,115"
,"Feb 12, 2021",100.72,102.91,99.95,100.54,"202,720"
,"Feb 16, 2021",101.53,102.20,100.77,101.11,"278,658"
,"Feb 17, 2021",101.25,101.61,98.79,99.42,"363,181"
,"Feb 18, 2021",100.05,100.38,95.60,99.86,"572,632"
,"Feb 19, 2021",100.74,101.47,98.38,99.18,"539,446"
,"Feb 22, 2021",99.19,101.38,98.50,99.14,"456,658"
,"Feb 23, 2021",97.77,99.55,94.52,94.76,"617,427"
,"Feb 24, 2021",95.57,101.20,95.00,100.87,"713,225"
,"Feb 25, 2021",100.90,102.69,98.57,101.76,"403,933"
,"Feb 26, 2021",101.86,104.17,101.53,102.35,"441,175"
,"Mar 1, 2021",103.99,105.84,103.04,104.86,"473,434"
,"Mar 2, 2021",104.22,105.45,101.77,104.80,"402,999"
,"Mar 3, 2021",104.66,105.47,99.31,99.47,"558,148"
,"Mar 4, 2021",100.52,101.27,95.90,97.99,"606,177"
,"Mar 5, 2021",99.59,99.78,94.89,99.13,"464,531"
,"Mar 8, 2021",99.79,102.17,99.46,100.37,"444,916"
,"Mar 9, 2021",101.55,101.62,98.50,98.74,"549,135"
,"Mar 10, 2021",99.45,100.60,98.15,98.89,"489,450"
,"Mar 11, 2021",99.38,102.72,99.38,102.63,"501,141"
,"Mar 12, 2021",103.67,106.93,103.40,105.49,"590,518"
,"Mar 15, 2021",106.06,110.14,106.06,109.72,"792,441"
,"Mar 16, 2021",109.43,111.89,109.00,111.70,"521,085"
,"Mar 17, 2021",110.20,116.20,109.56,115.77,"778,483"
,"Mar 18, 2021",116.09,117.27,113.65,114.85,"697,583"
,"Mar 19, 2021",113.93,117.51,112.56,116.83,"839,688"
,"Mar 22, 2021",116.82,117.24,113.45,114.69,"346,916"
,"Mar 23, 2021",114.41,114.62,111.29,112.09,"501,204"
,"Mar 24, 2021",112.05,113.11,108.62,109.09,"427,714"
,"Mar 25, 2021",107.80,111.00,105.98,110.63,"468,706"
,"Mar 26, 2021",111.74,113.72,109.93,111.88,"309,684"
,"Mar 29, 2021",111.80,112.83,108.18,109.94,"413,380"
,"Mar 30, 2021",110.10,110.48,107.99,109.28,"368,110"
,"Mar 31, 2021",109.28,111.14,108.97,109.78,"315,467"
,"Apr 1, 2021",110.50,114.42,110.26,113.67,"410,776"
,"Apr 5, 2021",114.65,114.65,111.25,112.25,"318,389"
,"Apr 6, 2021",113.17,116.00,112.37,113.05,"391,966"
,"Apr 7, 2021",112.80,114.56,111.61,113.91,"203,539"
,"Apr 8, 2021",113.68,114.91,112.08,114.22,"286,603"
,"Apr 9, 2021",113.67,115.05,112.20,114.73,"239,698"
,"Apr 12, 2021",114.31,115.19,113.08,113.88,"196,748"
,"Apr 13, 2021",112.24,113.24,110.65,112.51,"211,763"
,"Apr 14, 2021",112.88,116.95,112.88,115.58,"354,553"
,"Apr 15, 2021",116.25,116.57,113.13,116.35,"218,032"
,"Apr 16, 2021",117.27,118.48,116.04,117.95,"404,144"
,"Apr 19, 2021",117.67,121.64,117.50,121.52,"464,089"
,"Apr 20, 2021",120.24,121.81,115.74,117.27,"393,994"
,"Apr 21, 2021",115.90,118.16,115.69,115.91,"303,993"
,"Apr 22, 2021",116.21,118.22,115.73,117.25,"224,596"
,"Apr 23, 2021",117.94,117.94,115.86,116.27,"167,271"
,"Apr 26, 2021",116.99,116.99,114.15,115.31,"177,861"
,"Apr 27, 2021",117.20,119.57,116.50,118.93,"319,336"
,"Apr 28, 2021",119.27,119.41,117.05,118.40,"185,779"
,"Apr 29, 2021",119.41,120.78,118.14,120.72,"224,368"
,"Apr 30, 2021",119.92,121.88,118.80,120.65,"265,349"
,"May 3, 2021",121.69,121.69,119.72,121.31,"218,373"
,"May 4, 2021",121.44,121.91,119.25,121.41,"206,163"
,"May 5, 2021",122.16,122.17,118.99,120.37,"214,583"
,"May 6, 2021",120.36,120.96,118.19,119.61,"206,943"
,"May 7, 2021",119.66,121.89,119.20,121.37,"198,614"
,"May 10, 2021",122.48,124.53,122.13,122.64,"347,951"
,"May 11, 2021",122.09,123.29,120.20,122.32,"417,383"
,"May 12, 2021",121.47,121.72,115.44,117.00,"599,659"
,"May 13, 2021",112.19,116.46,110.61,114.11,"904,837"
,"May 14, 2021",115.26,119.57,114.78,118.92,"369,331"
,"May 17, 2021",117.84,118.61,115.18,116.12,"340,317"
,"May 18, 2021",116.33,117.06,114.29,114.44,"323,040"
,"May 19, 2021",113.11,115.40,111.45,115.31,"248,588"
,"May 20, 2021",115.27,116.00,114.15,115.00,"210,967"
,"May 21, 2021",115.71,116.51,114.50,115.04,"187,004"
,"May 24, 2021",115.92,116.89,115.06,115.45,"178,105"
,"May 25, 2021",115.62,115.99,112.86,113.16,"269,459"
,"May 26, 2021",114.01,115.14,113.71,113.99,"153,304"
,"May 27, 2021",114.55,115.20,112.52,112.74,"261,910"
,"May 28, 2021",112.68,113.85,111.39,113.60,"223,597"
,"Jun 1, 2021",114.46,114.77,112.07,112.85,"278,360"
,"Jun 2, 2021",113.25,116.12,112.67,113.93,"418,561"
,"Jun 3, 2021",113.42,113.49,112.09,113.03,"237,935"
,"Jun 4, 2021",113.19,114.54,112.21,114.20,"295,884"
,"Jun 7, 2021",114.37,116.28,113.84,116.05,"385,221"
,"Jun 8, 2021",116.40,122.70,115.91,121.51,"573,748"
,"Jun 9, 2021",121.26,122.04,118.21,118.42,"309,939"
,"Jun 10, 2021",118.90,118.90,116.69,116.98,"267,901"
,"Jun 11, 2021",117.41,119.69,116.91,119.13,"229,099"
,"Jun 14, 2021",119.78,120.79,118.04,118.46,"212,104"
,"Jun 15, 2021",118.86,119.49,118.00,118.16,"306,103"
,"Jun 16, 2021",117.54,118.87,116.27,118.10,"236,120"
,"Jun 17, 2021",118.98,119.84,117.33,119.16,"413,452"
,"Jun 18, 2021",118.10,118.71,115.77,116.24,"518,920"
,"Jun 21, 2021",116.71,119.53,116.01,119.33,"278,543"
,"Jun 22, 2021",119.42,121.85,118.79,121.55,"253,135"
,"Jun 23, 2021",121.20,121.50,118.37,120.06,"272,415"
,"Jun 24, 2021",120.53,121.27,119.54,120.79,"157,425"
,"Jun 25, 2021",121.21,122.35,119.41,120.08,"660,020"
,"Jun 28, 2021",119.70,119.70,116.35,118.05,"368,754"
,"Jun 29, 2021",117.76,119.30,114.63,114.80,"450,396"
,"Jun 30, 2021",114.80,114.93,111.24,111.44,"603,275"
,"Jul 1, 2021",112.28,113.61,111.47,112.87,"400,724"
,"Jul 2, 2021",113.10,113.65,111.11,111.25,"308,644"
,"Jul 6, 2021",110.99,111.45,108.91,110.97,"528,184"
,"Jul 7, 2021",110.04,110.77,107.16,107.33,"579,341"
,"Jul 8, 2021",105.87,107.88,104.06,106.90,"368,030"
,"Jul 9, 2021",107.38,109.69,107.38,109.25,"280,912"
,"Jul 12, 2021",108.16,110.32,108.16,108.82,"223,262"
,"Jul 13, 2021",108.57,108.85,107.66,107.77,"468,552"
,"Jul 14, 2021",107.94,109.47,104.98,105.73,"433,531"
,"Jul 15, 2021",105.17,105.17,102.35,104.78,"409,330"
,"Jul 16, 2021",105.29,108.19,104.88,104.93,"301,179"
,"Jul 19, 2021",103.00,104.10,101.26,102.47,"304,271"
,"Jul 20, 2021",102.34,106.40,102.34,105.68,"321,044"
,"Jul 21, 2021",106.60,108.72,106.22,106.82,"145,336"
,"Jul 22, 2021",106.12,108.57,105.75,108.01,"220,635"
,"Jul 23, 2021",108.60,109.68,108.19,109.54,"176,363"
,"Jul 26, 2021",110.08,111.49,109.46,111.36,"171,579"
,"Jul 27, 2021",111.20,111.60,109.01,110.62,"168,299"
,"Jul 28, 2021",110.46,110.46,107.65,108.97,"214,309"
,"Jul 29, 2021",109.77,111.38,109.49,110.05,"158,074"
,"Jul 30, 2021",109.00,110.39,108.12,108.86,"148,159"
,"Aug 2, 2021",109.17,111.10,107.60,107.64,"231,943"
,"Aug 3, 2021",107.79,107.79,103.17,104.86,"397,358"
,"Aug 4, 2021",104.13,104.87,102.11,103.92,"483,562"
,"Aug 5, 2021",99.38,102.46,98.00,101.10,"796,556"
,"Aug 6, 2021",101.86,104.61,101.12,101.40,"364,350"
,"Aug 9, 2021",100.94,100.94,98.91,99.76,"381,071"
,"Aug 10, 2021",99.80,100.55,99.17,99.27,"349,345"
,"Aug 11, 2021",100.07,101.80,99.22,101.39,"294,999"
,"Aug 12, 2021",101.71,102.43,100.92,101.76,"210,959"
,"Aug 13, 2021",102.00,103.19,100.54,102.85,"210,579"
,"Aug 16, 2021",102.27,103.96,101.70,103.50,"234,091"
,"Aug 17, 2021",102.17,104.00,101.17,101.51,"268,401"
,"Aug 18, 2021",101.51,104.29,100.53,103.96,"473,521"
,"Aug 19, 2021",103.30,105.62,101.14,103.54,"478,104"
,"Aug 20, 2021",103.32,104.71,101.83,103.31,"394,887"
,"Aug 23, 2021",103.81,104.15,101.55,103.54,"329,185"
,"Aug 24, 2021",104.05,104.75,102.15,102.27,"284,677"
,"Aug 25, 2021",102.00,104.40,102.00,104.33,"210,480"
,"Aug 26, 2021",104.43,104.99,103.00,103.76,"237,957"
,"Aug 27, 2021",103.42,106.94,103.40,106.85,"242,187"
,"Aug 30, 2021",106.92,107.40,105.41,105.97,"300,285"
,"Aug 31, 2021",105.32,106.48,104.06,105.96,"358,967"
,"Sep 1, 2021",106.29,107.99,105.84,106.35,"229,087"
,"Sep 2, 2021",106.16,106.50,104.87,105.42,"301,785"
,"Sep 3, 2021",104.97,105.53,104.27,104.89,"173,194"
,"Sep 7, 2021",104.58,105.41,103.74,104.59,"271,477"
,"Sep 8, 2021",104.69,105.53,103.83,104.75,"212,258"
,"Sep 9, 2021",104.68,104.75,101.30,101.84,"470,739"
,"Sep 10, 2021",102.04,102.38,100.46,100.56,"322,839"
